name	type	kingdom	P156N_rna	P160N_rna	P180N_rna	P193N_rna	P198N_rna	P207N_rna	P229N_rna	P268N_rna	P270N_rna	P303N_rna	P326N_rna	P368N_rna	P394N_rna
Photobacterium	genus	Bacteria	0.000318685527437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Phycicoccus	genus	Bacteria	0.0640489965290275	0.0596753164113184	0.0722936645104349	0.011870109728569	0.0106408228601197	0.0598842215442923	0.0480939243937643	0.0745396880903411	0.0	0.005062440249835	0.0	0.0	0.0
Phyllobacterium	genus	Bacteria	2.5248356307462005	1.5839084203597185	0.8171557920111561	4.538232475101064	1.2607210560552484	0.5280661294651523	1.7669888690654267	0.2286788841639119	2.6680454519855257	0.3975248087762521	0.3048306863390675	2.6754025446911407	4.134566728177011
Phytophthora	genus	Eukaryota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056959261876442	0.0027969511939414	0.0	0.0	0.0	0.0
Pimelobacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planctomyces	genus	Bacteria	0.0036648835655256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planktotalea	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0006002086843109	0.0	0.0079547955718737	0.0	0.0	0.0	0.0
Planococcus	genus	Bacteria	0.0	0.0	0.0010367385563063	0.0	0.0309967969977157	0.0	0.0	0.0020505334275519	0.0814850913602976	0.002024976099934	0.0	0.0	0.0008214568730602
Plesiocystis	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006835111425173	0.0	0.0	0.0	0.0	0.0
Pleurocapsa	genus	Bacteria	0.0073297671310513	0.0	0.0093306470067571	0.0	0.0	0.0056762295302646	0.0108037563175966	0.0	0.0067126828654595	0.0	0.0	0.0	0.0
Pluralibacter	genus	Bacteria	0.0	0.0	8.184778076102742e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.232057499764352e-05	0.0	0.0	0.0
Polaromonas	genus	Bacteria	0.0149896693704412	0.0059338807890822	0.0204849185107634	0.013875866218869	0.0043376324009661	0.0074870969360888	0.0057500608345879	0.0008412444830982	0.0493936175362749	0.0093472714342675	0.0	0.015165601338744	0.0031434166770669
Polymorphum	genus	Bacteria	0.0018602060521986	0.0	0.0002073477112612	0.0024512730708654	0.0	0.0	0.0	0.0	0.0004195426790912	0.0	0.0	0.0	0.0
Polynucleobacter	genus	Bacteria	0.0066634246645921	0.0058543475877683	0.0	0.0515810222750546	0.0057460443444646	0.0	0.0	0.0	0.0090926340632133	0.0027613310453645	0.0	0.0	0.0
Pontibacter	genus	Bacteria	0.0	0.0064397823465451	0.003110215668919	0.0	0.0	0.0	0.0036012521058655	0.0170877785629326	0.0	0.0	0.0	0.0	0.0
Ponticoccus	genus	Bacteria	0.0	0.0002146594115515	0.0	0.0	0.0	0.0	0.0	0.0	0.0001118780477576	0.0	0.0	0.0	0.0
Porphyrobacter	genus	Bacteria	0.0041186310545907	0.0052323231565679	0.0037581772666105	0.0124835448394983	0.0189254635154987	0.000709528691283	0.0031510955926323	0.0026770853081927	0.0	0.0047249442331793	0.0	0.0049443619235943	0.0
Porphyromonas	genus	Bacteria	0.1612548768831289	1.2847365781357585	0.6375942121284038	4.635277849006212	1.1811313374732937	0.4228791000047186	0.2556888995164538	2.118884541803643	0.4766004834476278	1.570368965498831	2.6774764318452533	6.333727624124381	0.7004350469977025
Pragia	genus	Bacteria	0.0001832441782762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Prevotella	genus	Bacteria	4.555450271948393	6.961404716615308	23.494569163014464	2.187067717488849	27.75339418376448	10.69969266454888	2.664926558340506	15.119266472482742	4.249128253835897	25.6118977119656	0.5925197428209953	33.12228052615839	18.24143746052081
Prevotellamassilia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0133651069809247	0.0	0.0301262385805463
Promicromonospora	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Propionibacterium	genus	Bacteria	0.003331712332296	0.0122662520886574	0.014137343949632	0.0580659047328269	0.0	0.0	0.0813789436909876	0.0	0.0251362367039935	0.0	0.0	0.0	0.0
Proteiniphilum	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012149856599604	0.0	0.0	0.0
Proteus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0335185920093772	0.0	0.0054018781587983	0.0	0.0	0.008099904399736	0.0	0.0	0.0
Providencia	genus	Bacteria	0.0005863813704841	0.0	0.0	0.0	0.0	0.0	0.0	0.0039057779572417	0.0	0.0	0.0	0.0	0.0
Pseudacidovorax	genus	Bacteria	0.0188710888746562	0.0130927855363243	0.0102361559547891	0.0262373143924329	0.0053711971755286	0.0055080288911834	0.008798723530916	0.0091276726504616	0.0124546797231507	0.0003037464149901	0.0004950039622564	0.0	0.035321591768956
Pseudarthrobacter	genus	Bacteria	0.0143212373175925	0.0073566632456756	0.0085841952462165	0.0032517853230106	0.0007661392459286	0.0044866892547918	0.0049430333100649	0.0048187137031894	0.0233991527608551	0.0007289913959762	0.0	0.0	0.0009037871574163
Pseudo-nitzschia	genus	Eukaryota	0.0341418543360106	0.0054738149945633	0.0027772026781054	0.0	0.0	0.000709528691283	0.0211612036135261	0.0006835111425173	0.0004794773475328	0.0	0.0	0.0	0.0
Pseudoalteromonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043113248325563	0.0	0.0
Pseudochrobactrum	genus	Bacteria	0.0	0.0016099455866362	0.0024881725351352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoclavibacter	genus	Bacteria	0.0008744283594938	0.0	0.0	6.901226586377335e-05	0.0	0.0009460382550441	0.001714881955174	0.0	0.0	0.0006594749750742	0.0004950039622564	0.0	0.0006313219114305
Pseudoflavonifractor	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006364336657583	0.0	0.0
Pseudoglutamicibacter	genus	Bacteria	0.0	0.0	0.0	0.000659450540476	0.0	0.0005676229530264	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudohaliea	genus	Bacteria	0.0158288066377703	0.0	0.0	0.0057160230776264	0.0108916422561083	0.0	0.0081028172381974	0.0006835111425173	0.0123625242772213	0.0006074928299802	0.0	0.0	0.001255259940856
Pseudolabrys	genus	Bacteria	8.958604271284924e-05	0.0	0.0	4.864799069085671e-05	0.0	0.0	0.0	0.0	0.0	0.001012488049967	0.0	0.0	0.0
Pseudomonas	genus	Bacteria	3.011050899615247	0.6221208656276326	0.3232444183588739	3.399390424915967	0.5665301003754433	0.1372687894557946	3.3466113774668336	0.1639307757989232	0.8950051413828224	2.966355784250552	0.0271352172036956	0.3182246271380033	0.2499556917998581
Pseudonocardia	genus	Bacteria	0.0006663424664592	0.0047046187698371	0.0099809648284402	0.0184009182061245	0.0	0.0116878726236813	0.0075777395710135	0.0013048849084421	0.0045158048367636	0.0009112392449703	0.0044550356603082	0.0	0.052720917515956
Pseudooceanicola	genus	Bacteria	0.6289376296685734	0.2980929607178696	0.1940437535087002	1.118320390556634	0.2148225118653987	0.0906894411945728	0.3442760611855776	0.0430372301860449	0.705421980148989	0.0797818479635944	0.0638724288085189	0.809630188799729	0.8645658316710705
Pseudoperonospora	genus	Eukaryota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005695926187644	0.0002796951193941	0.0	0.0	0.0	0.0
Pseudorhizobium	genus	Bacteria	0.0017492267455182	0.0002146594115515	0.0002144976323392	0.0003597002948051	0.0002201549557266	0.0	0.0066105564418228	0.0002278370475057	0.0016169913961793	0.000963279123987	0.0	0.0	0.0
Pseudorhodobacter	genus	Bacteria	0.0010994650696576	0.0001399952684031	0.0039491864888551	0.006530190860291	0.0063844937160718	0.0011352459060529	0.0023885227642321	0.0004602590510758	0.0061373100484201	0.0	0.0	0.0	0.0033892018403114
Pseudorhodoferax	genus	Bacteria	0.0261785201485868	0.0064866653773647	0.0190324635693648	0.0071793752293494	0.0050543908585568	0.0033667832017746	0.0150952484104197	0.00757467254868	0.0005303159020529	0.0029323211600967	0.0	0.0	0.0
Pseudoruegeria	genus	Bacteria	0.9329574750669768	0.4953927494224837	0.2887702588175775	1.7110642013924289	0.3788818364167338	0.1643452639098177	0.5749349127826131	0.0785531329897904	1.0608153828178546	0.1172517896276949	0.087519929019173	0.933020640002679	1.3896970782913534
Pseudovibrio	genus	Bacteria	0.005321484975195	0.0	0.0	0.0059350548642845	0.0	0.0	0.007202504211731	0.0	0.0	0.0	0.0	0.0	0.0018828899112841
Pseudoxanthobacter	genus	Bacteria	0.0	0.0	0.00055292723003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudoxanthomonas	genus	Bacteria	0.0109946506965769	0.0064397823465451	0.0131057276193943	0.0	0.0127689874321437	0.0219480875170234	0.0742114149373147	0.0054680891401384	0.0	0.0	0.0	0.0	0.0075315596451365
Psychrobacillus	genus	Bacteria	0.0	0.0	6.911590375375645e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Psychrobacter	genus	Bacteria	0.0	0.0064397823465451	0.0	0.0652856035071298	0.0095767405741077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218415229708961
Psychromonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075315596451365
Puniceibacterium	genus	Bacteria	0.0	0.0	0.0	0.0019783516214281	0.0	0.0	0.0	0.0	0.01387045475686	0.0	0.0	0.0	0.0
Pyrinomonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006835111425173	0.0	0.0	0.0	0.0	0.0
Ralstonia	genus	Bacteria	0.2874415084768011	0.0705545384561046	0.176045968539849	0.6099796752834481	0.1410392702732237	0.0937338672488987	0.6533115630364852	0.0654354373500832	1.1066552331149428	0.0723008512044623	0.1282094877905955	0.0	0.3470577420443336
Ramlibacter	genus	Bacteria	0.0864410927863218	0.0202357507987153	0.0178976578833426	0.0252346553608459	0.0026553689773662	0.0109710083416506	0.0278410086074051	0.0203058787284751	0.0041125925518363	0.0003037464149901	0.0	0.0	0.0310210136153104
Raoultella	genus	Bacteria	0.0009644430435593	0.0016607859735826	0.0006882254253239	0.0023378216074109	0.0012853730485978	0.0002987489226455	0.0007040041710714	0.0020505334275519	0.0120094782735485	0.0432866741493312	0.0	0.0	0.0
Rathayibacter	genus	Bacteria	0.0057111102229441	0.0266902261218568	0.0008886330482625	0.0266294571503133	0.0	0.0028381147651323	0.0269860641257573	0.006873907207256	0.0275707046304892	0.0878012649853967	0.0	0.0	0.0277472018358194
Renibacterium	genus	Bacteria	0.0	0.0	0.0	0.0085225305375734	0.0	0.0	0.0001091288516928	0.0002531522750064	0.0006422258038642	0.0	0.0	0.0	0.0
Reyranella	genus	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.0	0.007202504211731	0.0	0.0	0.0	0.0	0.0	0.0
Rheinheimera	genus	Bacteria	0.3041853359386295	0.0418585852525435	0.2301559595000092	0.643953452774871	0.0574604434446467	0.0823053281888378	0.0684237900114454	0.0170877785629326	0.3759102404657346	0.0455619622485154	0.0222751783015411	0.0	0.1958205507735512
Rhizobacter	genus	Bacteria	0.0503814805357327	0.017898819720529	0.0189281365382947	0.1656050096349534	0.019512498188571	0.0151803278588231	0.0112819871079992	0.0064076934161159	0.0306837336307381	0.0035279947975908	0.0	0.0054937354706603	0.014331618711008
Rhizobium	genus	Bacteria	0.1427216797064085	0.0476614660483314	0.0374622760976398	0.031997259484698	0.0164142682111708	0.032852309936131	0.2194027770440597	0.027710146652958	0.1096486903841135	0.1965395216840552	0.0	0.0	0.2340205442551303
Rhizopus	genus	Fungi	0.0	0.0	0.0	0.0	0.0	0.0014190573825661	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodanobacter	genus	Bacteria	0.0073297671310513	0.0	0.0	0.0	0.0	0.0075683060403529	0.0	0.0024854950636992	0.0	0.0	0.0	0.0	0.0
Rhodobaca	genus	Bacteria	0.0	0.0006439782346545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010759370921623
Rhodobacter	genus	Bacteria	0.0053751625627709	0.0094432546048928	0.0222043596092599	0.0084570520936878	0.0	0.0094603825504411	0.0386241983337212	0.0052162692455267	0.0596357429473078	0.0	0.0	0.0	0.0094144495564207
Rhodococcus	genus	Bacteria	0.2941901989417414	0.1168960491166348	0.0093306470067571	0.0919933503964101	0.0351147154383952	0.003689549194672	0.4116387733182836	0.0307580014132787	0.7081880423059809	0.3037464149901031	0.0356402852824658	0.0	0.0489551376933878
Rhodoferax	genus	Bacteria	0.0357404242611235	0.0125057563777709	0.012419514187561	0.0378476578843487	0.0085990353776612	0.0083432109264182	0.0183311454384839	0.0020907766729476	0.04705857294607	0.003545449554823	0.0	0.0054937354706603	0.00405444893644
Rhodoluna	genus	Bacteria	0.1136113905312953	0.0	0.0216480884257301	0.1616106237909227	0.0191534811482155	0.0162853728189736	0.0	0.0034175557125865	0.0377188846725822	0.0045561962248515	0.0	0.0	0.124689154125039
Rhodomonas	genus	Eukaryota	0.0226001153207415	0.0160994558663628	0.015032709066442	0.0014837637160711	0.0	0.0	0.0	0.0051263335688797	0.0	0.0	0.0	0.0	0.0031381498521402
Rhodoplanes	genus	Bacteria	0.0113168771743188	0.0064397823465451	0.0114858065510788	0.0014837637160711	0.0	0.0005676229530264	0.0036012521058655	0.0034175557125865	0.0	0.003037464149901	0.0	0.0	0.0
Rhodopseudomonas	genus	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rhodovulum	genus	Bacteria	0.5210846084421578	0.2706097124591609	0.1280756777505646	1.0636681267978758	0.2088279291871221	0.1080008266078861	0.3598856111571906	0.0292668020016563	0.7109942881494062	0.0495916073207961	0.0407754030671599	0.3445111909218492	0.674432359459699
Richelia	genus	Bacteria	0.0226001153207415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rickettsia	genus	Bacteria	0.0073297671310513	0.0	0.0	0.0	0.0	0.0	0.0180062605293277	0.0	0.0	0.0	0.0	0.0	0.0
Riemerella	genus	Bacteria	0.0	0.002146594115515	0.0	0.0014837637160711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Robinsoniella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013707802031717	0.0	0.0010759370921623
Romboutsia	genus	Bacteria	0.0146595342621026	0.0	0.0093306470067571	0.0148376371607113	0.044691456012503	0.0	0.007202504211731	0.0	0.0335634143272977	0.0121498565996041	0.0	0.0	0.0075315596451365
Roseateles	genus	Bacteria	0.0050016618487185	0.0011464764026046	0.0019424607016509	0.0258528578933217	0.0006445883078726	0.0015214424751034	0.0017829507345351	0.0008931069193436	0.0008309072598864	0.0007536565183964	0.0	0.0	0.0010487294875329
Roseburia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057915463584007	0.0	0.0105441835031912
Roseibacterium	genus	Bacteria	0.0002155813862073	0.0	0.0	0.0004098014072958	0.0	0.0	0.0006002086843109	0.0	0.0079547955718737	0.0	0.0	0.0	0.0
Roseibium	genus	Bacteria	0.0018602060521986	0.0	0.0	0.0020448508355938	0.0	0.0	0.0001800626052932	0.0	0.0004195426790912	0.0	0.0	0.0	0.0
Roseinatronobacter	genus	Bacteria	0.0	0.0006439782346545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010759370921623
Roseivivax	genus	Bacteria	0.0	0.0005693140915061	0.0	0.0	0.0	0.0	0.0114641222520106	0.0001005163444878	0.0008447764251279	0.0	0.0	0.0	0.0
Roseobacter	genus	Bacteria	0.0	0.0001399952684031	0.0	0.0044512911482133	0.0247399131497784	0.0	0.0	0.0001005163444878	0.0	0.0	0.0022275178301541	0.0	0.0
Roseomonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006835111425173	0.0	0.0	0.0	0.0	0.0
Roseovarius	genus	Bacteria	0.0006663424664592	0.0049192781813886	0.0101954624607794	0.0106823493800979	0.0007093881906746	0.0060116430934166	0.0080150344695829	0.0013048849084421	0.0114800781779896	0.0009112392449703	0.0024292857495521	0.0	0.0
Roundia	genus	Eukaryota	0.0172249527579705	0.001287956469309	0.0073042943739765	0.0011870109728569	0.0	0.000709528691283	0.0637421622738202	0.0006835111425173	0.0013425365730919	0.0	0.0	0.0	0.0
Rubellimicrobium	genus	Bacteria	0.0109946506965769	0.0096596735198177	0.0014885947528525	0.0062841757386542	0.0007093881906746	8.869108641038561e-05	0.0	0.0014675386295224	0.0039079793125127	0.002024976099934	0.0052136830372447	0.0115368444883868	0.0
Rubripirellula	genus	Bacteria	0.0879572055726157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rubrivivax	genus	Bacteria	0.0142455729531918	0.0039515647848505	0.0129755404883075	0.0426744699920126	0.0033518592009377	0.001613829964487	0.0067785932188884	0.0075741275261885	0.0043997999952706	0.0027804479526017	0.0	0.0	0.0006549182300118
Rubrobacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0180062605293277	0.0	0.0402760971927572	0.0	0.0	0.0	0.0
Ruegeria	genus	Bacteria	0.0019633304815316	0.0027159082070212	0.0018886140215834	0.0026378021619042	0.0007093881906746	0.0001773821728207	0.0024522811958989	0.0002010326889756	0.0060091533806828	0.0	0.0032250584236579	0.0659248256479247	0.0
Rufibacter	genus	Bacteria	0.0	0.0064397823465451	0.0	0.0	0.0	0.0	0.007202504211731	0.0034175557125865	0.0402760971927572	0.0	0.0	0.0	0.0
Ruminiclostridium	genus	Bacteria	0.0	0.0085863764620602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089100713206164	0.0865263336629012	0.0045189357870819
Ruminococcus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0035824103629069	0.0	0.0	0.0	0.0	0.0	0.0643924000439936	0.3114948011864443	0.0238499388762658
Saccharomonospora	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Saccharophagus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.007202504211731	0.0	0.0	0.0	0.0	0.0	0.0
Saccharopolyspora	genus	Bacteria	0.0	0.0002683242644393	0.003110215668919	0.0016979723849652	0.0006615815952161	0.0	0.0008823394451757	0.0	0.0033989919609809	0.0	0.0	0.0	0.0022275386894862
Saccharothrix	genus	Bacteria	0.0	0.0	0.0	6.313888153494162e-05	0.0	0.0037841530201764	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sagittula	genus	Bacteria	0.0	0.0002146594115515	0.0	0.0	0.0	0.0	0.0001800626052932	0.0	0.0	0.0	0.0	0.0	0.0
Salinicoccus	genus	Bacteria	0.0	0.0	0.0003110215668919	0.0035520404112005	0.0250059337212814	0.0	0.0	0.0	0.0	0.003037464149901	0.0	0.0	0.0
Salinicola	genus	Bacteria	0.0048865114207008	0.0	0.0736084374977506	0.0	0.0	0.0	0.0	0.0097348556661555	0.0	0.0	0.0	0.0	0.0
Salinispora	genus	Bacteria	0.000956056582311	0.0009659673519817	0.0	0.0035289106488865	0.0019847447856484	0.0	0.0014529189530561	0.0	0.0040530441725481	0.0	0.0	0.0	0.002286366320845
Salipiger	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0211875029378476	0.0	0.0011266041172799	0.0	0.0	0.0	0.0
Salmonella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0001838757576652	0.0	0.0	0.0	0.0019956159150571	0.000497774518233	0.0	0.0	0.0
Sandaracinus	genus	Bacteria	0.0	0.0064397823465451	0.0	0.0	0.0	0.0	0.0	0.0034175557125865	0.0	0.0	0.0	0.0	0.0
Scardovia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0182247848994061	0.0	0.0	0.0
Scytonema	genus	Bacteria	0.0	0.0032198911732725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sedimenticola	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034175557125865	0.024613170506685	0.0	0.0	0.0	0.0
Sediminibacterium	genus	Bacteria	0.1759144111452315	0.0075130794043026	0.0	0.0623180760749875	0.0	0.0037841530201764	0.0	0.0	0.0078314633430361	0.0007593660374752	0.0	0.0	0.0
Sediminimonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010759370921623
Segetibacter	genus	Bacteria	0.0	0.0064397823465451	0.006220431337838	0.0059350548642845	0.0	0.0	0.0	0.0	0.0604141457891359	0.0	0.0	0.0	0.0
Selenomonas	genus	Bacteria	0.2088983632349624	0.3219891173272578	1.2503066989054554	0.0385778566178494	0.0478837028705389	0.158934426847411	0.0756262942231765	0.143537339928634	0.0839085358182443	0.0455619622485154	0.0	0.0	0.0075315596451365
Senegalimassilia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0556879457538529	0.0173052667325802	0.0056486697338524
Serinicoccus	genus	Bacteria	0.0	0.0	0.0002073477112612	0.000423932490306	0.0	0.0	0.0	0.0	0.0016781707163648	0.0	0.0	0.0	0.0
Serratia	genus	Bacteria	0.0061625055895154	0.0026711656176096	0.0006882254253239	0.0064822484973762	0.0200339239980904	0.0015601332627043	0.0001895395845192	0.0011730529067526	0.0384998884269558	0.0383386434724251	0.0009900079245129	0.0	0.0018412535250395
Shigella	genus	Bacteria	0.0924200367350451	0.0273696239285798	0.0353466668551208	0.0398697617276111	0.28915496657232	0.0202485380904178	0.0140785791390123	0.0045189301551286	0.2366705063387207	0.0598469533108854	0.0071449914025703	0.0	0.0227448837544026
Shimia	genus	Bacteria	0.0	0.0002146594115515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Shimwellia	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007593660374752	0.0029700237735388	0.0	0.0
Shinella	genus	Bacteria	0.0022742846086469	0.0	0.0004289952646784	0.0003491208743696	0.0	0.0004257172147698	0.0	0.006835111425173	0.0	0.0035559739972007	0.0	0.0	0.0
Shuttleworthia	genus	Bacteria	0.0073297671310513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sideroxydans	genus	Bacteria	0.0018324417827628	0.0	0.0010367385563063	0.000329725270238	0.0001182313651124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110283551946642
Silanimonas	genus	Bacteria	0.0	0.0	0.0	0.0830907680999833	0.0	0.0	0.0	0.0	0.0100690242981893	0.0	0.0	0.0	0.0
Simplicispira	genus	Bacteria	0.0021166124526167	0.0	0.0116270618841093	0.0031685791323615	0.0011751677993868	0.0	0.0	0.0003913652509574	0.000530071065533	0.0	0.0004950039622564	0.0	0.0044413362320973
Singulisphaera	genus	Bacteria	0.0036648835655256	0.0	0.006220431337838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sinomonas	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0076226502907487	0.0	0.0	0.0	0.0	0.0	0.0
Sinorhizobium	genus	Bacteria	0.0048556622324388	0.0040820909886457	0.0014917335339956	0.000847864980612	0.0	0.000542109935455	0.0044431032474964	0.0037593112838451	0.0	0.0	0.0	0.0	0.0002104054758006
Slackia	genus	Bacteria	0.0109946506965769	0.0032198911732725	0.1306290580945998	0.0	0.0	0.0	0.007202504211731	0.006835111425173	0.0	0.006074928299802	0.0	0.0	0.0
Smaragdicoccus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0028381147651323	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sneathia	genus	Bacteria	0.0006108139275876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Snodgrassella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solirubrobacter	genus	Bacteria	0.0146595342621026	0.0193193470396354	0.0176245554572079	0.0059350548642845	0.0	0.0406796449668968	0.0180062605293277	0.0307580014132787	0.0067126828654595	0.008099904399736	0.0	0.0	0.0
Solitalea	genus	Bacteria	0.0	0.0	0.003110215668919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sorangium	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.007202504211731	0.0	0.0	0.0	0.0	0.0	0.0
Sordaria	genus	Fungi	0.0043663905252297	0.0110588793790214	0.00207191124947	0.0139359699432889	0.0005038287529315	0.0022678743149575	0.0472540053678223	0.0038107642172669	0.0743053642963927	0.0055760035769702	0.003160629184432	0.0	0.0037974738593384
Sphaerotilus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0744943217045199	0.0	0.0067126828654595	0.0	0.0	0.0	0.0
Sphingobacterium	genus	Bacteria	0.2455471988902189	0.4604444377779788	0.0870860387297332	0.5133822457606115	0.1915348114821557	0.0141905738256617	0.8570980011960001	0.1708777856293262	0.7518204809314695	3.2834987460430094	0.0400953209427741	3.876379748097973	1.9582055077355127
Sphingobium	genus	Bacteria	0.2998737082144816	0.2914001511811682	1.043974991429366	0.3897917937533915	0.1982162583943239	0.0458017663763499	0.8291882973755422	0.2735121467839874	0.2664663878077724	1.2739799636718223	0.0677165420366851	0.0	1.5292204229479402
Sphingomonas	genus	Bacteria	8.065030534744434	1.9341021467885875	0.8468063397981727	2.4395059872485683	0.9149063650234318	0.4145456183619981	5.11765375356594	1.1545389921373046	12.092672142533637	0.733600957278864	0.4363604603882628	0.0346105334651604	1.0400280824000574
Sphingopyxis	genus	Bacteria	0.0008623255448295	0.0029515669088331	0.0083684548894994	0.0219029708557676	0.0015961234290179	8.347396368036278e-05	0.0004501565132331	0.0021085540421341	0.0245012924589273	0.002024976099934	0.0	0.0	0.0049410477083698
Sphingorhabdus	genus	Bacteria	0.0	0.0	0.0	0.0053601911709022	0.0	0.0	0.0004501565132331	0.0	0.0	0.0	0.0031185249622157	0.0	0.0
Spirillospora	genus	Bacteria	0.0	0.0	0.003110215668919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spirulina	genus	Bacteria	0.0018324417827628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Spongiibacter	genus	Bacteria	0.0452002306414831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041554703452844	0.0	0.0	0.0	0.0
Sporichthya	genus	Bacteria	0.0	0.0	0.006220431337838	0.0	0.0	0.000473019127522	0.0	0.0	0.0	0.0002024976099934	0.0	0.0	0.0
Sporosarcina	genus	Bacteria	0.0	0.0	0.0006566010856606	0.0	0.0005936459069329	0.0009460382550441	0.0	0.0	0.0	0.0	0.0	0.0	0.0
